model_id,provider,model_version,sample_id,family,recipe,label,answer_letter,parsed_letter,is_correct,is_unparseable,is_abstention,response_text
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11285,real_transfer,video_call_frame_capture,pan,G,G,True,False,False,G
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11335,real_transfer,video_call_frame_capture,hair_brush,E,E,True,False,False,E
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11437,real_transfer,video_call_frame_capture,training_marker_cone,J,J,True,False,False,J
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11446,real_transfer,video_call_frame_capture,shoes,H,H,True,False,False,H
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11460,real_transfer,video_call_frame_capture,pan,G,G,True,False,False,G
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11677,real_transfer,video_call_frame_capture,baseball,A,A,True,False,False,A
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11716,real_transfer,video_call_frame_capture,toy,I,I,True,False,False,I
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11735,real_transfer,video_call_frame_capture,toy,I,I,True,False,False,I
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11747,real_transfer,video_call_frame_capture,training_marker_cone,J,J,True,False,False,J
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11758,real_transfer,video_call_frame_capture,lg_cell_phone,F,F,True,False,False,F
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__11887,real_transfer,video_call_frame_capture,dymo_label_maker,D,F,False,False,False,F
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__12027,real_transfer,video_call_frame_capture,toy,I,I,True,False,False,I
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__12043,real_transfer,video_call_frame_capture,dymo_label_maker,D,D,True,False,False,D
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__12528,real_transfer,video_call_frame_capture,canon_camera,C,D,False,False,False,D
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__12815,real_transfer,video_call_frame_capture,calcium_bottle,B,B,True,False,False,B
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__13252,real_transfer,video_call_frame_capture,shoes,H,H,True,False,False,H
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__13315,real_transfer,video_call_frame_capture,hair_brush,E,G,False,False,False,G
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__13506,real_transfer,video_call_frame_capture,calcium_bottle,B,B,True,False,False,B
GigaChat-2-Pro,gigachat,,real_transfer__video_call_frame_capture__rep_02__13712,real_transfer,video_call_frame_capture,hair_brush,E,E,True,False,False,E
